Date,CO,CO2,NO2,SO2,O3,PM2.5,PM10,AQI
2024-04-05 02:00:00+00:00,618.0,,30.1,19.8,111.0,53.9,99.9,88.015
2024-04-05 03:00:00+00:00,628.0,,36.0,21.7,105.0,55.6,102.4,88.15499
2024-04-05 04:00:00+00:00,641.0,,39.5,25.3,114.0,56.2,105.7,88.22333
2024-04-05 05:00:00+00:00,652.0,,41.5,29.6,132.0,52.9,103.8,88.22333
2024-04-05 06:00:00+00:00,643.0,,41.0,32.1,150.0,46.2,98.3,88.009995
2024-04-05 07:00:00+00:00,601.0,,36.4,31.2,167.0,40.6,91.5,87.50667
2024-04-05 08:00:00+00:00,539.0,,29.3,28.3,184.0,35.9,84.3,86.75833
2024-04-05 09:00:00+00:00,480.0,,23.7,25.5,197.0,32.6,78.5,85.88167
2024-04-05 10:00:00+00:00,428.0,,20.8,23.0,202.0,31.2,75.0,84.87667
2024-04-05 11:00:00+00:00,379.0,,19.4,20.5,202.0,29.6,71.5,83.79833
2024-04-05 12:00:00+00:00,392.0,,22.8,19.1,205.0,31.4,73.8,82.755005
2024-04-05 13:00:00+00:00,378.0,,24.1,18.6,201.0,31.9,72.6,82.191666
2024-04-05 14:00:00+00:00,358.0,,25.9,18.0,196.0,32.0,71.9,81.628334
2024-04-05 15:00:00+00:00,347.0,,27.3,17.7,190.0,32.9,72.9,81.08501
2024-04-05 16:00:00+00:00,351.0,,27.9,18.2,184.0,34.1,73.8,80.46833
2024-04-05 17:00:00+00:00,363.0,,28.2,19.0,178.0,35.7,75.2,79.72334
2024-04-05 18:00:00+00:00,377.0,,28.6,19.7,169.0,39.7,79.6,78.85833
2024-04-05 19:00:00+00:00,392.0,,29.8,20.0,156.0,44.8,85.9,77.95
2024-04-05 20:00:00+00:00,409.0,,31.1,20.1,140.0,47.8,89.6,77.1
2024-04-05 21:00:00+00:00,423.0,,31.5,20.2,126.0,50.3,91.0,76.33501
2024-04-05 22:00:00+00:00,430.0,,29.6,20.4,116.0,49.6,87.3,75.71
2024-04-05 23:00:00+00:00,434.0,,26.8,20.6,107.0,46.4,82.2,75.19
2024-04-06 00:00:00+00:00,417.0,,23.6,18.8,102.0,47.8,83.6,74.67834
2024-04-06 01:00:00+00:00,440.0,,28.7,20.7,96.0,42.8,77.5,74.21667
2024-04-06 02:00:00+00:00,473.0,,35.7,23.5,89.0,41.3,76.8,73.79666
2024-04-06 03:00:00+00:00,504.0,,40.5,26.6,91.0,43.3,79.9,73.41167
2024-04-06 04:00:00+00:00,534.0,,41.6,30.5,110.0,47.1,86.1,73.03667
2024-04-06 05:00:00+00:00,563.0,,40.6,34.8,138.0,45.8,87.3,72.71
2024-04-06 06:00:00+00:00,580.0,,38.1,37.0,167.0,46.3,90.1,72.435005
2024-04-06 07:00:00+00:00,580.0,,33.2,35.8,197.0,47.4,92.9,72.29834
2024-04-06 08:00:00+00:00,568.0,,26.7,32.5,228.0,48.8,96.6,77.818184
2024-04-06 09:00:00+00:00,543.0,,21.8,29.3,244.0,49.0,100.1,80.571434
2024-04-06 10:00:00+00:00,494.0,,19.4,26.7,235.0,45.3,100.6,79.09091
2024-04-06 11:00:00+00:00,432.0,,18.5,24.1,212.0,41.8,98.7,74.90909
2024-04-06 12:00:00+00:00,405.0,,20.9,21.3,161.0,34.5,84.1,74.10999
2024-04-06 13:00:00+00:00,397.0,,24.8,20.5,154.0,33.1,81.5,74.213326
2024-04-06 14:00:00+00:00,387.0,,30.3,19.4,144.0,33.5,80.8,74.25333
2024-04-06 15:00:00+00:00,384.0,,35.3,18.7,133.0,35.6,81.0,74.30333
2024-04-06 16:00:00+00:00,395.0,,39.2,18.7,121.0,38.4,82.7,74.393326
2024-04-06 17:00:00+00:00,414.0,,42.5,19.1,109.0,42.6,86.8,74.53666
2024-04-06 18:00:00+00:00,432.0,,44.9,19.7,98.0,47.6,92.7,74.76666
2024-04-06 19:00:00+00:00,449.0,,46.4,20.9,90.0,53.6,100.1,75.02999
2024-04-06 20:00:00+00:00,466.0,,47.0,22.3,84.0,52.2,98.0,75.323326
2024-04-06 21:00:00+00:00,479.0,,46.4,22.7,78.0,53.3,98.5,75.46999
2024-04-06 22:00:00+00:00,485.0,,43.6,21.1,70.0,55.5,99.9,75.57
2024-04-06 23:00:00+00:00,487.0,,39.6,18.4,62.0,57.5,99.9,75.76666
2024-04-07 00:00:00+00:00,479.0,,35.0,15.9,60.0,58.2,98.3,76.13666
2024-04-07 01:00:00+00:00,486.0,,37.3,14.6,46.0,58.1,95.9,76.48332
2024-04-07 02:00:00+00:00,501.0,,41.0,13.2,27.0,60.8,97.8,76.993324
2024-04-07 03:00:00+00:00,546.0,,46.6,16.2,19.0,68.0,106.9,77.64333
2024-04-07 04:00:00+00:00,652.0,,56.6,28.0,28.0,78.5,121.5,78.46666
2024-04-07 05:00:00+00:00,789.0,,68.5,44.1,48.0,80.8,127.1,79.51333
2024-04-07 06:00:00+00:00,892.0,,76.2,55.0,71.0,47.6,83.4,80.68
2024-04-07 07:00:00+00:00,947.0,,77.0,56.1,100.0,42.8,76.8,80.723335
2024-04-07 08:00:00+00:00,968.0,,73.5,51.9,132.0,44.1,79.2,80.57
2024-04-07 09:00:00+00:00,933.0,,67.0,46.8,157.0,46.3,83.6,80.41333
2024-04-07 10:00:00+00:00,800.0,,55.4,41.1,169.0,44.6,82.7,80.32333
2024-04-07 11:00:00+00:00,610.0,,40.8,34.3,174.0,42.6,81.7,80.299995
2024-04-07 12:00:00+00:00,488.0,,33.3,22.6,170.0,40.3,77.5,80.32666
2024-04-07 13:00:00+00:00,458.0,,34.0,23.6,154.0,39.1,78.5,80.520004
2024-04-07 14:00:00+00:00,419.0,,35.6,25.1,131.0,39.1,79.6,80.71999
2024-04-07 15:00:00+00:00,404.0,,40.4,26.5,108.0,43.1,85.9,80.90666
2024-04-07 16:00:00+00:00,432.0,,50.8,27.9,86.0,47.8,92.4,81.15666
2024-04-07 17:00:00+00:00,484.0,,64.6,29.4,63.0,54.5,99.7,81.46999
2024-04-07 18:00:00+00:00,532.0,,77.3,30.3,44.0,61.9,106.9,81.86667
2024-04-07 19:00:00+00:00,567.0,,88.2,30.2,28.0,68.7,113.4,82.34333
2024-04-07 20:00:00+00:00,598.0,,98.1,29.5,15.0,79.2,126.2,82.846664
2024-04-07 21:00:00+00:00,621.0,,104.9,29.6,6.0,85.7,134.6,83.74666
2024-04-07 22:00:00+00:00,629.0,,107.4,30.9,4.0,87.8,136.9,84.82666
2024-04-07 23:00:00+00:00,629.0,,106.9,33.0,6.0,86.4,135.0,85.90332
2024-04-08 00:00:00+00:00,571.0,,101.7,31.1,9.0,82.4,127.1,86.86667
2024-04-08 01:00:00+00:00,590.0,,97.8,33.0,12.0,78.9,122.0,87.67333
2024-04-08 02:00:00+00:00,620.0,,92.8,35.9,16.0,74.7,115.0,88.36666
2024-04-08 03:00:00+00:00,674.0,,91.4,40.6,24.0,79.4,121.1,88.83
2024-04-08 04:00:00+00:00,774.0,,96.8,49.7,34.0,86.8,131.3,89.21001
2024-04-08 05:00:00+00:00,898.0,,105.8,60.5,46.0,84.8,128.5,89.486664
2024-04-08 06:00:00+00:00,989.0,,113.5,66.2,66.0,81.3,124.3,89.62001
2024-04-08 07:00:00+00:00,1029.0,,119.8,62.3,102.0,80.8,124.8,90.74334
2024-04-08 08:00:00+00:00,1036.0,,124.9,53.3,146.0,96.2,147.6,92.01
2024-04-08 09:00:00+00:00,1013.0,,124.1,45.1,174.0,97.3,149.9,93.74667
2024-04-08 10:00:00+00:00,944.0,,112.0,40.0,176.0,82.0,129.0,95.44667
2024-04-08 11:00:00+00:00,843.0,,94.1,35.7,164.0,57.5,95.7,96.693344
2024-04-08 12:00:00+00:00,483.0,,45.7,18.7,153.0,26.7,43.0,97.19001
2024-04-08 13:00:00+00:00,541.0,,69.6,20.1,122.0,43.2,67.1,96.73668
2024-04-08 14:00:00+00:00,621.0,,102.8,22.0,80.0,58.0,90.3,96.87334
2024-04-08 15:00:00+00:00,683.0,,128.9,23.9,45.0,69.4,109.9,97.50334
2024-04-08 16:00:00+00:00,718.0,,143.7,26.1,25.0,80.6,129.9,98.380005
2024-04-08 17:00:00+00:00,734.0,,151.4,28.3,14.0,87.8,148.1,99.473335
2024-04-08 18:00:00+00:00,720.0,,148.8,28.6,11.0,92.9,163.9,100.583336
2024-04-08 19:00:00+00:00,660.0,,130.8,25.8,20.0,89.2,168.6,101.61667
2024-04-08 20:00:00+00:00,570.0,,102.4,21.2,38.0,78.9,163.0,102.299995
2024-04-08 21:00:00+00:00,479.0,,75.7,17.0,55.0,59.8,143.9,102.29
2024-04-08 22:00:00+00:00,386.0,,52.4,13.4,69.0,44.0,127.6,101.42667
2024-04-08 23:00:00+00:00,292.0,,30.7,10.1,83.0,37.6,123.9,99.96667
2024-04-09 00:00:00+00:00,275.0,,20.7,9.7,88.0,37.0,127.6,98.340004
2024-04-09 01:00:00+00:00,282.0,,23.8,10.3,79.0,38.8,137.4,96.82667
2024-04-09 02:00:00+00:00,292.0,,28.1,11.2,67.0,42.6,147.1,95.490005
2024-04-09 03:00:00+00:00,310.0,,32.3,12.4,60.0,48.3,155.5,94.420006
2024-04-09 04:00:00+00:00,346.0,,36.7,14.3,61.0,55.1,166.2,93.38334
2024-04-09 05:00:00+00:00,389.0,,41.0,16.5,68.0,55.8,169.5,92.32667
2024-04-09 06:00:00+00:00,412.0,,42.3,17.5,77.0,53.6,165.8,92.56333
2024-04-09 07:00:00+00:00,396.0,,38.1,16.1,91.0,50.1,157.9,93.255
2024-04-09 08:00:00+00:00,359.0,,31.0,13.5,108.0,46.2,149.0,93.80667
2024-04-09 09:00:00+00:00,330.0,,26.2,11.6,118.0,42.5,142.5,93.829994
2024-04-09 10:00:00+00:00,320.0,,26.1,11.3,115.0,40.5,140.6,93.706665
2024-04-09 11:00:00+00:00,317.0,,28.3,11.7,106.0,40.3,141.1,93.9
2024-04-09 12:00:00+00:00,321.0,,31.7,11.9,100.0,42.6,143.9,94.65667
2024-04-09 13:00:00+00:00,315.0,,32.4,11.5,106.0,45.5,153.7,96.33834
2024-04-09 14:00:00+00:00,306.0,,33.1,11.1,114.0,44.4,155.1,97.78167
2024-04-09 15:00:00+00:00,305.0,,33.0,11.2,120.0,45.5,156.0,98.86168
2024-04-09 16:00:00+00:00,321.0,,31.1,12.5,123.0,48.2,163.9,99.62999
2024-04-09 17:00:00+00:00,343.0,,28.4,14.3,125.0,51.6,168.1,100.196655
2024-04-09 18:00:00+00:00,352.0,,25.8,15.5,122.0,53.9,165.8,100.53
2024-04-09 19:00:00+00:00,333.0,,23.9,15.4,113.0,52.5,161.1,100.56167
2024-04-09 20:00:00+00:00,300.0,,22.2,14.7,100.0,49.1,157.9,100.43667
2024-04-09 21:00:00+00:00,273.0,,20.8,13.8,90.0,44.6,141.6,100.35167
2024-04-09 22:00:00+00:00,259.0,,19.2,12.8,85.0,40.7,125.3,100.31334
2024-04-09 23:00:00+00:00,252.0,,17.8,11.7,81.0,37.8,111.1,100.275
2024-04-10 00:00:00+00:00,216.0,,14.0,7.0,81.0,25.7,66.8,100.061676
2024-04-10 01:00:00+00:00,245.0,,19.7,8.5,73.0,24.5,57.3,99.04834
2024-04-10 02:00:00+00:00,286.0,,27.6,10.7,63.0,26.1,55.8,97.71333
2024-04-10 03:00:00+00:00,326.0,,33.6,12.6,58.0,31.0,60.1,96.19167
2024-04-10 04:00:00+00:00,366.0,,36.5,14.3,63.0,35.7,66.1,94.60168
2024-04-10 05:00:00+00:00,405.0,,37.5,15.9,74.0,35.2,67.5,92.93334
2024-04-10 06:00:00+00:00,423.0,,36.3,16.5,85.0,29.5,63.1,91.23335
2024-04-10 07:00:00+00:00,405.0,,31.3,15.6,97.0,25.3,60.5,89.521675
2024-04-10 08:00:00+00:00,366.0,,24.1,13.8,110.0,23.1,61.2,87.89834
2024-04-10 09:00:00+00:00,332.0,,19.1,12.2,119.0,22.6,68.0,86.43501
2024-04-10 10:00:00+00:00,310.0,,18.1,11.3,123.0,24.5,74.5,85.193344
2024-04-10 11:00:00+00:00,294.0,,19.2,10.7,123.0,27.0,83.8,84.091675
2024-04-10 12:00:00+00:00,292.0,,24.3,10.2,121.0,25.6,74.7,83.13667
2024-04-10 13:00:00+00:00,306.0,,28.3,10.1,117.0,30.3,83.1,81.98334
2024-04-10 14:00:00+00:00,324.0,,33.7,10.0,111.0,33.1,89.4,80.80666
2024-04-10 15:00:00+00:00,333.0,,36.4,10.0,108.0,35.2,92.2,79.71167
2024-04-10 16:00:00+00:00,328.0,,34.0,9.9,110.0,35.9,95.2,78.64834
2024-04-10 17:00:00+00:00,315.0,,28.9,9.9,115.0,36.9,97.8,77.503334
2024-04-10 18:00:00+00:00,296.0,,24.1,10.6,116.0,37.6,102.4,76.331665
2024-04-10 19:00:00+00:00,268.0,,20.4,12.8,111.0,38.9,109.9,75.274994
2024-04-10 20:00:00+00:00,234.0,,17.0,15.7,103.0,40.2,116.2,74.42166
2024-04-10 21:00:00+00:00,214.0,,15.1,17.2,94.0,39.0,117.1,73.72666
2024-04-10 22:00:00+00:00,214.0,,14.8,15.7,86.0,38.2,115.7,73.31834
2024-04-10 23:00:00+00:00,227.0,,16.0,12.9,77.0,39.2,117.6,73.15833
2024-04-11 00:00:00+00:00,237.0,,17.1,11.7,82.0,43.2,125.7,73.26667
2024-04-11 01:00:00+00:00,260.0,,22.2,12.6,73.0,47.0,146.7,74.24834
2024-04-11 02:00:00+00:00,296.0,,29.4,13.9,60.0,52.3,169.0,75.738335
2024-04-11 03:00:00+00:00,341.0,,36.7,15.6,53.0,61.2,190.0,77.625
2024-04-11 04:00:00+00:00,413.0,,45.3,18.2,56.0,71.9,210.0,79.79
2024-04-11 05:00:00+00:00,496.0,,53.9,21.2,64.0,80.8,217.0,82.18833
2024-04-11 06:00:00+00:00,539.0,,56.6,22.4,75.0,73.3,214.2,84.67999
2024-04-11 07:00:00+00:00,511.0,,48.4,20.5,92.0,65.0,219.3,87.198326
2024-04-11 08:00:00+00:00,443.0,,34.3,16.9,112.0,61.7,220.7,89.845
2024-04-11 09:00:00+00:00,381.0,,23.5,13.7,125.0,58.1,212.8,92.50334
2024-04-11 10:00:00+00:00,337.0,,18.9,11.5,126.0,53.0,184.4,94.91667
2024-04-11 11:00:00+00:00,299.0,,17.6,9.8,119.0,49.0,159.3,96.74834
2024-04-11 12:00:00+00:00,307.0,,23.7,10.5,113.0,42.0,126.7,98.00666
2024-04-11 13:00:00+00:00,346.0,,38.8,11.8,96.0,43.2,120.6,98.87333
2024-04-11 14:00:00+00:00,398.0,,58.9,13.4,73.0,47.4,126.7,99.49833
2024-04-11 15:00:00+00:00,421.0,,69.4,14.1,58.0,51.0,132.2,100.12
2024-04-11 16:00:00+00:00,385.0,,60.4,12.7,61.0,51.8,135.5,100.78667
2024-04-11 17:00:00+00:00,320.0,,41.8,10.4,71.0,46.6,134.1,101.45833
2024-04-11 18:00:00+00:00,275.0,,28.5,9.0,77.0,43.1,136.9,102.06333
2024-04-11 19:00:00+00:00,271.0,,27.6,9.6,71.0,41.4,138.8,102.63833
2024-04-11 20:00:00+00:00,287.0,,31.9,11.1,61.0,44.5,141.6,103.12
2024-04-11 21:00:00+00:00,304.0,,35.7,12.4,51.0,49.7,142.5,103.543335
2024-04-11 22:00:00+00:00,315.0,,36.5,12.9,45.0,58.6,149.9,103.96667
2024-04-11 23:00:00+00:00,327.0,,36.6,13.1,39.0,62.2,147.6,104.53667
2024-04-12 00:00:00+00:00,320.0,,38.3,13.4,32.0,64.7,146.7,105.03667
2024-04-12 01:00:00+00:00,365.0,,43.6,16.4,27.0,66.6,149.9,105.386665
2024-04-12 02:00:00+00:00,429.0,,50.9,20.6,20.0,62.9,151.3,105.44
2024-04-12 03:00:00+00:00,487.0,,55.5,24.2,19.0,63.3,158.8,105.145
2024-04-12 04:00:00+00:00,537.0,,55.6,26.9,27.0,63.6,170.4,104.625
2024-04-12 05:00:00+00:00,580.0,,53.0,28.9,40.0,57.7,181.1,103.965
2024-04-12 06:00:00+00:00,596.0,,49.1,29.0,56.0,56.9,192.8,103.36667
2024-04-12 07:00:00+00:00,568.0,,43.3,26.1,76.0,55.6,199.3,103.009995
2024-04-12 08:00:00+00:00,512.0,,36.2,21.3,98.0,53.7,204.0,102.67667
2024-04-12 09:00:00+00:00,459.0,,30.6,17.2,116.0,51.2,202.6,102.39834
2024-04-12 10:00:00+00:00,413.0,,27.1,14.8,129.0,47.7,195.6,102.22833
2024-04-12 11:00:00+00:00,369.0,,25.2,13.1,138.0,45.3,182.5,102.41501
2024-04-12 12:00:00+00:00,344.0,,26.3,12.2,127.0,38.8,138.3,102.801674
2024-04-12 13:00:00+00:00,349.0,,33.0,11.8,116.0,37.0,138.8,102.995
2024-04-12 14:00:00+00:00,354.0,,41.9,11.2,101.0,36.6,131.3,103.29835
2024-04-12 15:00:00+00:00,350.0,,46.1,10.7,91.0,38.1,126.7,103.37501
2024-04-12 16:00:00+00:00,328.0,,41.1,10.3,93.0,33.4,125.3,103.28335
2024-04-12 17:00:00+00:00,297.0,,31.4,10.0,100.0,26.5,105.9,103.11334
2024-04-12 18:00:00+00:00,273.0,,23.8,9.6,105.0,23.3,78.9,102.64334
2024-04-12 19:00:00+00:00,265.0,,21.1,9.2,105.0,22.5,68.5,101.676674
2024-04-12 20:00:00+00:00,263.0,,20.5,8.8,103.0,23.9,71.5,100.505005
2024-04-12 21:00:00+00:00,262.0,,19.9,8.5,101.0,25.0,78.7,99.33667
2024-04-12 22:00:00+00:00,255.0,,18.3,8.2,101.0,25.9,83.6,98.27333
2024-04-12 23:00:00+00:00,248.0,,16.8,8.1,101.0,26.0,87.1,97.168335
2024-04-13 00:00:00+00:00,253.0,,16.8,8.4,102.0,24.6,81.0,96.16
2024-04-13 01:00:00+00:00,265.0,,19.1,9.0,101.0,23.9,78.2,95.064995
2024-04-13 02:00:00+00:00,282.0,,22.2,9.9,101.0,24.0,78.7,93.87
2024-04-13 03:00:00+00:00,304.0,,24.7,11.0,102.0,26.3,82.7,92.659996
2024-04-13 04:00:00+00:00,336.0,,26.1,12.7,106.0,28.2,88.5,91.39167
2024-04-13 05:00:00+00:00,373.0,,26.7,14.6,112.0,28.6,90.8,90.026665
2024-04-13 06:00:00+00:00,396.0,,26.3,15.7,119.0,27.1,88.9,88.52167
2024-04-13 07:00:00+00:00,394.0,,23.9,15.2,128.0,25.7,85.2,86.79
2024-04-13 08:00:00+00:00,379.0,,20.3,13.9,137.0,24.5,80.8,84.888336
2024-04-13 09:00:00+00:00,363.0,,17.9,12.8,144.0,24.0,75.4,82.835
2024-04-13 10:00:00+00:00,350.0,,17.6,12.2,147.0,23.7,70.8,80.71499
2024-04-13 11:00:00+00:00,337.0,,18.4,11.8,148.0,23.5,69.8,78.634995
2024-04-13 12:00:00+00:00,332.0,,22.4,10.9,135.0,22.9,62.4,76.75666
2024-04-13 13:00:00+00:00,317.0,,22.3,10.6,132.0,23.9,67.3,75.49167
2024-04-13 14:00:00+00:00,297.0,,22.3,10.2,127.0,23.7,70.3,74.299995
2024-04-13 15:00:00+00:00,285.0,,22.2,10.3,123.0,23.6,71.0,73.28334
2024-04-13 16:00:00+00:00,287.0,,22.1,11.1,121.0,23.4,72.9,72.355
2024-04-13 17:00:00+00:00,296.0,,22.0,12.4,119.0,23.5,75.4,71.481674
2024-04-13 18:00:00+00:00,307.0,,22.3,13.8,116.0,25.0,80.6,70.97334
2024-04-13 19:00:00+00:00,321.0,,23.6,15.3,111.0,25.9,83.8,71.00167
2024-04-13 20:00:00+00:00,336.0,,25.3,16.8,106.0,25.9,86.4,71.256676
2024-04-13 21:00:00+00:00,343.0,,25.9,17.9,103.0,25.7,86.6,71.505005
2024-04-13 22:00:00+00:00,333.0,,23.6,18.2,106.0,24.9,86.6,71.63667
2024-04-13 23:00:00+00:00,316.0,,20.1,18.0,112.0,24.0,82.4,71.68667
2024-04-14 00:00:00+00:00,343.0,,21.7,17.9,111.0,26.4,66.6,71.60834
2024-04-14 01:00:00+00:00,357.0,,25.6,18.0,108.0,24.6,57.4,71.36833
2024-04-14 02:00:00+00:00,376.0,,30.9,18.2,104.0,23.6,52.3,71.02167
2024-04-14 03:00:00+00:00,388.0,,33.8,18.0,105.0,25.0,51.3,70.58167
2024-04-14 04:00:00+00:00,389.0,,32.4,17.4,114.0,23.6,47.6,70.058334
2024-04-14 05:00:00+00:00,384.0,,28.6,16.4,128.0,19.6,38.8,69.37667
2024-04-14 06:00:00+00:00,376.0,,24.9,15.5,141.0,17.6,34.2,68.51
2024-04-14 07:00:00+00:00,364.0,,21.8,14.5,151.0,16.2,32.2,67.598335
2024-04-14 08:00:00+00:00,350.0,,18.8,13.4,160.0,15.5,32.0,66.715004
2024-04-14 09:00:00+00:00,337.0,,16.8,12.8,166.0,15.5,35.5,66.545456
2024-04-14 10:00:00+00:00,327.0,,16.2,12.7,167.0,15.8,44.5,66.72727
2024-04-14 11:00:00+00:00,319.0,,16.6,13.0,164.0,17.0,61.5,66.181816
2024-04-14 12:00:00+00:00,348.0,,21.2,15.6,146.0,14.6,71.5,64.66
2024-04-14 13:00:00+00:00,346.0,,23.9,16.0,139.0,17.6,96.9,64.81166
2024-04-14 14:00:00+00:00,344.0,,27.6,16.7,129.0,20.5,115.0,65.305
2024-04-14 15:00:00+00:00,344.0,,30.3,17.4,121.0,22.6,127.6,66.049995
2024-04-14 16:00:00+00:00,350.0,,31.0,18.3,118.0,24.2,133.6,66.99333
2024-04-14 17:00:00+00:00,358.0,,30.5,19.3,118.0,26.3,137.8,68.005
2024-04-14 18:00:00+00:00,365.0,,29.7,19.8,118.0,28.3,143.9,69.045
2024-04-14 19:00:00+00:00,368.0,,28.4,19.2,120.0,31.0,147.1,70.100006
2024-04-14 20:00:00+00:00,370.0,,26.7,18.0,122.0,33.1,149.9,71.155
2024-04-14 21:00:00+00:00,375.0,,25.4,17.4,123.0,34.9,149.0,72.21333
2024-04-14 22:00:00+00:00,387.0,,24.3,17.9,121.0,36.4,147.6,73.253334
2024-04-14 23:00:00+00:00,402.0,,23.6,18.9,117.0,38.0,147.6,74.270004
2024-04-15 00:00:00+00:00,419.0,,28.4,20.2,103.0,40.0,141.6,75.35667
2024-04-15 01:00:00+00:00,473.0,,35.4,23.3,87.0,42.3,143.0,76.60667
2024-04-15 02:00:00+00:00,547.0,,44.9,27.6,65.0,40.7,140.6,78.03333
2024-04-15 03:00:00+00:00,593.0,,50.9,30.8,52.0,41.1,137.4,79.505
2024-04-15 04:00:00+00:00,576.0,,49.6,31.8,57.0,42.8,132.2,80.94
2024-04-15 05:00:00+00:00,532.0,,44.8,31.8,72.0,34.7,119.2,82.35
2024-04-15 06:00:00+00:00,516.0,,42.5,32.1,86.0,30.3,103.8,83.689995
2024-04-15 07:00:00+00:00,569.0,,46.0,34.0,95.0,29.2,107.6,84.85
2024-04-15 08:00:00+00:00,650.0,,51.9,36.4,103.0,35.5,116.2,86.10666
2024-04-15 09:00:00+00:00,697.0,,56.0,36.7,112.0,40.4,114.6,87.509995
2024-04-15 10:00:00+00:00,679.0,,56.4,33.5,124.0,39.8,106.9,88.82834
2024-04-15 11:00:00+00:00,625.0,,55.0,28.3,137.0,38.1,98.3,89.86833
2024-04-15 12:00:00+00:00,667.0,,64.2,29.8,137.0,39.7,79.9,90.48166
2024-04-15 13:00:00+00:00,672.0,,78.4,29.7,124.0,40.3,74.5,90.62166
2024-04-15 14:00:00+00:00,676.0,,97.3,29.5,105.0,45.9,75.7,90.24833
2024-04-15 15:00:00+00:00,660.0,,106.8,28.6,84.0,64.7,101.5,89.59334
2024-04-15 16:00:00+00:00,613.0,,98.9,27.0,59.0,69.4,143.9,89.158325
2024-04-15 17:00:00+00:00,546.0,,81.5,24.8,33.0,64.0,217.5,89.329994
2024-04-15 18:00:00+00:00,472.0,,64.0,21.8,18.0,60.8,296.2,90.658325
2024-04-15 19:00:00+00:00,385.0,,48.2,17.2,24.0,54.8,306.4,93.196655
2024-04-15 20:00:00+00:00,292.0,,32.4,11.9,41.0,50.9,269.2,95.851654
2024-04-15 21:00:00+00:00,224.0,,20.9,8.1,55.0,45.4,215.6,97.84
2024-04-15 22:00:00+00:00,202.0,,16.5,7.2,61.0,45.2,223.5,98.950005
2024-04-15 23:00:00+00:00,206.0,,16.3,7.9,65.0,37.7,179.7,100.215
2024-04-16 00:00:00+00:00,205.0,,15.5,7.6,65.0,33.2,149.9,100.75
2024-04-16 01:00:00+00:00,198.0,,15.8,7.1,62.0,28.4,103.8,100.88833
2024-04-16 02:00:00+00:00,189.0,,16.2,6.5,58.0,24.7,88.2,100.23499
2024-04-16 03:00:00+00:00,187.0,,16.7,6.2,54.0,23.9,89.2,99.361664
2024-04-16 04:00:00+00:00,196.0,,16.9,6.6,52.0,43.7,380.0,98.558334
2024-04-16 05:00:00+00:00,211.0,,17.0,7.3,51.0,24.4,97.8,102.68833
2024-04-16 06:00:00+00:00,227.0,,18.0,8.2,49.0,24.2,112.9,102.331665
2024-04-16 07:00:00+00:00,242.0,,20.1,9.2,47.0,20.6,92.4,102.48333
2024-04-16 08:00:00+00:00,257.0,,23.0,10.2,44.0,22.4,107.8,102.229996
2024-04-16 09:00:00+00:00,269.0,,26.3,11.1,42.0,23.5,109.2,102.09
2024-04-16 10:00:00+00:00,277.0,,30.6,11.9,39.0,18.1,54.6,102.0
2024-04-16 11:00:00+00:00,282.0,,35.3,12.5,37.0,12.7,21.5,101.12833
2024-04-16 12:00:00+00:00,341.0,,46.0,16.7,31.0,20.3,49.9,99.848335
2024-04-16 13:00:00+00:00,313.0,,43.3,15.0,33.0,19.1,48.4,99.34833
2024-04-16 14:00:00+00:00,275.0,,39.6,12.7,35.0,19.6,47.3,98.91333
2024-04-16 15:00:00+00:00,253.0,,37.5,11.4,36.0,20.5,36.0,98.44
2024-04-16 16:00:00+00:00,265.0,,39.3,12.3,33.0,20.7,27.8,97.34833
2024-04-16 17:00:00+00:00,291.0,,42.6,14.2,28.0,13.9,17.2,95.41333
2024-04-16 18:00:00+00:00,302.0,,42.9,14.9,26.0,13.7,17.5,92.075
2024-04-16 19:00:00+00:00,277.0,,37.0,13.0,29.0,22.7,51.9,87.42999
2024-04-16 20:00:00+00:00,236.0,,28.1,9.9,35.0,36.1,163.4,83.18833
2024-04-16 21:00:00+00:00,205.0,,21.0,7.4,41.0,57.5,340.9,81.425
2024-04-16 22:00:00+00:00,195.0,,17.8,6.1,45.0,44.6,212.8,83.51333
2024-04-16 23:00:00+00:00,195.0,,16.6,5.5,49.0,16.1,47.5,83.335
2024-04-17 00:00:00+00:00,284.0,,39.7,13.9,24.0,12.1,18.0,81.13167
2024-04-17 01:00:00+00:00,255.0,,32.6,11.6,37.0,5.5,8.1,78.93334
2024-04-17 02:00:00+00:00,216.0,,22.9,8.3,56.0,5.9,8.1,77.33834
2024-04-17 03:00:00+00:00,192.0,,15.6,6.2,70.0,7.2,10.5,76.00334
2024-04-17 04:00:00+00:00,196.0,,13.4,6.1,75.0,8.9,14.1,74.69168
2024-04-17 05:00:00+00:00,214.0,,13.6,7.1,75.0,11.0,18.7,68.59334
2024-04-17 06:00:00+00:00,230.0,,14.0,8.0,77.0,13.0,24.7,67.275
2024-04-17 07:00:00+00:00,239.0,,13.7,8.3,83.0,15.1,31.1,65.80499
2024-04-17 08:00:00+00:00,247.0,,13.6,8.5,91.0,16.2,35.4,64.78333
2024-04-17 09:00:00+00:00,251.0,,13.6,8.5,97.0,16.8,37.7,63.576664
2024-04-17 10:00:00+00:00,251.0,,13.6,8.1,99.0,16.4,37.7,62.384995
2024-04-17 11:00:00+00:00,249.0,,13.8,7.6,99.0,15.4,36.4,62.10333
